Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Intensity/Level,Emotion
9552,TESS,./dataset/tess\OAF_angry\OAF_which_angry.wav,OAF_which_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9553,TESS,./dataset/tess\OAF_angry\OAF_whip_angry.wav,OAF_whip_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9554,TESS,./dataset/tess\OAF_angry\OAF_white_angry.wav,OAF_white_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9555,TESS,./dataset/tess\OAF_angry\OAF_wife_angry.wav,OAF_wife_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9556,TESS,./dataset/tess\OAF_angry\OAF_wire_angry.wav,OAF_wire_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9557,TESS,./dataset/tess\OAF_angry\OAF_witch_angry.wav,OAF_witch_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9558,TESS,./dataset/tess\OAF_angry\OAF_yearn_angry.wav,OAF_yearn_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9559,TESS,./dataset/tess\OAF_angry\OAF_yes_angry.wav,OAF_yes_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9560,TESS,./dataset/tess\OAF_angry\OAF_young_angry.wav,OAF_young_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9561,TESS,./dataset/tess\OAF_angry\OAF_youth_angry.wav,OAF_youth_angry.wav,.wav,Tess_OAF,,Female,Unspecified,Anger
9562,TESS,./dataset/tess\OAF_disgust\OAF_back_disgust.wav,OAF_back_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9563,TESS,./dataset/tess\OAF_disgust\OAF_bar_disgust.wav,OAF_bar_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9564,TESS,./dataset/tess\OAF_disgust\OAF_base_disgust.wav,OAF_base_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9565,TESS,./dataset/tess\OAF_disgust\OAF_bath_disgust.wav,OAF_bath_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9566,TESS,./dataset/tess\OAF_disgust\OAF_bean_disgust.wav,OAF_bean_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9567,TESS,./dataset/tess\OAF_disgust\OAF_beg_disgust.wav,OAF_beg_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9568,TESS,./dataset/tess\OAF_disgust\OAF_bite_disgust.wav,OAF_bite_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9569,TESS,./dataset/tess\OAF_disgust\OAF_boat_disgust.wav,OAF_boat_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9570,TESS,./dataset/tess\OAF_disgust\OAF_bone_disgust.wav,OAF_bone_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9571,TESS,./dataset/tess\OAF_disgust\OAF_book_disgust.wav,OAF_book_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9572,TESS,./dataset/tess\OAF_disgust\OAF_bought_disgust.wav,OAF_bought_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9573,TESS,./dataset/tess\OAF_disgust\OAF_burn_disgust.wav,OAF_burn_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9574,TESS,./dataset/tess\OAF_disgust\OAF_cab_disgust.wav,OAF_cab_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9575,TESS,./dataset/tess\OAF_disgust\OAF_calm_disgust.wav,OAF_calm_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9576,TESS,./dataset/tess\OAF_disgust\OAF_came_disgust.wav,OAF_came_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9577,TESS,./dataset/tess\OAF_disgust\OAF_cause_disgust.wav,OAF_cause_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9578,TESS,./dataset/tess\OAF_disgust\OAF_chain_disgust.wav,OAF_chain_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9579,TESS,./dataset/tess\OAF_disgust\OAF_chair_disgust.wav,OAF_chair_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9580,TESS,./dataset/tess\OAF_disgust\OAF_chalk_disgust.wav,OAF_chalk_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9581,TESS,./dataset/tess\OAF_disgust\OAF_chat_disgust.wav,OAF_chat_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9582,TESS,./dataset/tess\OAF_disgust\OAF_check_disgust.wav,OAF_check_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9583,TESS,./dataset/tess\OAF_disgust\OAF_cheek_disgust.wav,OAF_cheek_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9584,TESS,./dataset/tess\OAF_disgust\OAF_chief_disgust.wav,OAF_chief_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9585,TESS,./dataset/tess\OAF_disgust\OAF_choice_disgust.wav,OAF_choice_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9586,TESS,./dataset/tess\OAF_disgust\OAF_cool_disgust.wav,OAF_cool_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9587,TESS,./dataset/tess\OAF_disgust\OAF_dab_disgust.wav,OAF_dab_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9588,TESS,./dataset/tess\OAF_disgust\OAF_date_disgust.wav,OAF_date_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9589,TESS,./dataset/tess\OAF_disgust\OAF_dead_disgust.wav,OAF_dead_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9590,TESS,./dataset/tess\OAF_disgust\OAF_death_disgust.wav,OAF_death_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9591,TESS,./dataset/tess\OAF_disgust\OAF_deep_disgust.wav,OAF_deep_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9592,TESS,./dataset/tess\OAF_disgust\OAF_dime_disgust.wav,OAF_dime_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9593,TESS,./dataset/tess\OAF_disgust\OAF_dip_disgust.wav,OAF_dip_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9594,TESS,./dataset/tess\OAF_disgust\OAF_ditch_disgust.wav,OAF_ditch_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9595,TESS,./dataset/tess\OAF_disgust\OAF_dodge_disgust.wav,OAF_dodge_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9596,TESS,./dataset/tess\OAF_disgust\OAF_dog_disgust.wav,OAF_dog_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9597,TESS,./dataset/tess\OAF_disgust\OAF_doll_disgust.wav,OAF_doll_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9598,TESS,./dataset/tess\OAF_disgust\OAF_door_disgust.wav,OAF_door_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9599,TESS,./dataset/tess\OAF_disgust\OAF_fail_disgust.wav,OAF_fail_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9600,TESS,./dataset/tess\OAF_disgust\OAF_fall_disgust.wav,OAF_fall_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9601,TESS,./dataset/tess\OAF_disgust\OAF_far_disgust.wav,OAF_far_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9602,TESS,./dataset/tess\OAF_disgust\OAF_fat_disgust.wav,OAF_fat_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9603,TESS,./dataset/tess\OAF_disgust\OAF_fit_disgust.wav,OAF_fit_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9604,TESS,./dataset/tess\OAF_disgust\OAF_five_disgust.wav,OAF_five_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9605,TESS,./dataset/tess\OAF_disgust\OAF_food_disgust.wav,OAF_food_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9606,TESS,./dataset/tess\OAF_disgust\OAF_gap_disgust.wav,OAF_gap_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9607,TESS,./dataset/tess\OAF_disgust\OAF_gas_disgust.wav,OAF_gas_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9608,TESS,./dataset/tess\OAF_disgust\OAF_gaze_disgust.wav,OAF_gaze_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9609,TESS,./dataset/tess\OAF_disgust\OAF_germ_disgust.wav,OAF_germ_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9610,TESS,./dataset/tess\OAF_disgust\OAF_get_disgust.wav,OAF_get_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9611,TESS,./dataset/tess\OAF_disgust\OAF_gin_disgust.wav,OAF_gin_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9612,TESS,./dataset/tess\OAF_disgust\OAF_goal_disgust.wav,OAF_goal_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9613,TESS,./dataset/tess\OAF_disgust\OAF_good_disgust.wav,OAF_good_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9614,TESS,./dataset/tess\OAF_disgust\OAF_goose_disgust.wav,OAF_goose_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9615,TESS,./dataset/tess\OAF_disgust\OAF_gun_disgust.wav,OAF_gun_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9616,TESS,./dataset/tess\OAF_disgust\OAF_half_disgust.wav,OAF_half_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9617,TESS,./dataset/tess\OAF_disgust\OAF_hall_disgust.wav,OAF_hall_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9618,TESS,./dataset/tess\OAF_disgust\OAF_hash_disgust.wav,OAF_hash_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9619,TESS,./dataset/tess\OAF_disgust\OAF_hate_disgust.wav,OAF_hate_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9620,TESS,./dataset/tess\OAF_disgust\OAF_have_disgust.wav,OAF_have_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9621,TESS,./dataset/tess\OAF_disgust\OAF_haze_disgust.wav,OAF_haze_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9622,TESS,./dataset/tess\OAF_disgust\OAF_hire_disgust.wav,OAF_hire_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9623,TESS,./dataset/tess\OAF_disgust\OAF_hit_disgust.wav,OAF_hit_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9624,TESS,./dataset/tess\OAF_disgust\OAF_hole_disgust.wav,OAF_hole_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9625,TESS,./dataset/tess\OAF_disgust\OAF_home_disgust.wav,OAF_home_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9626,TESS,./dataset/tess\OAF_disgust\OAF_hurl_disgust.wav,OAF_hurl_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9627,TESS,./dataset/tess\OAF_disgust\OAF_hush_disgust.wav,OAF_hush_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9628,TESS,./dataset/tess\OAF_disgust\OAF_jail_disgust.wav,OAF_jail_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9629,TESS,./dataset/tess\OAF_disgust\OAF_jar_disgust.wav,OAF_jar_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9630,TESS,./dataset/tess\OAF_disgust\OAF_join_disgust.wav,OAF_join_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9631,TESS,./dataset/tess\OAF_disgust\OAF_judge_disgust.wav,OAF_judge_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9632,TESS,./dataset/tess\OAF_disgust\OAF_jug_disgust.wav,OAF_jug_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9633,TESS,./dataset/tess\OAF_disgust\OAF_juice_disgust.wav,OAF_juice_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9634,TESS,./dataset/tess\OAF_disgust\OAF_keen_disgust.wav,OAF_keen_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9635,TESS,./dataset/tess\OAF_disgust\OAF_keep_disgust.wav,OAF_keep_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9636,TESS,./dataset/tess\OAF_disgust\OAF_keg_disgust.wav,OAF_keg_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9637,TESS,./dataset/tess\OAF_disgust\OAF_kick_disgust.wav,OAF_kick_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9638,TESS,./dataset/tess\OAF_disgust\OAF_kill_disgust.wav,OAF_kill_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9639,TESS,./dataset/tess\OAF_disgust\OAF_king_disgust.wav,OAF_king_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9640,TESS,./dataset/tess\OAF_disgust\OAF_kite_disgust.wav,OAF_kite_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9641,TESS,./dataset/tess\OAF_disgust\OAF_knock_disgust.wav,OAF_knock_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9642,TESS,./dataset/tess\OAF_disgust\OAF_late_disgust.wav,OAF_late_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9643,TESS,./dataset/tess\OAF_disgust\OAF_laud_disgust.wav,OAF_laud_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9644,TESS,./dataset/tess\OAF_disgust\OAF_lean_disgust.wav,OAF_lean_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9645,TESS,./dataset/tess\OAF_disgust\OAF_learn_disgust.wav,OAF_learn_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9646,TESS,./dataset/tess\OAF_disgust\OAF_lease_disgust.wav,OAF_lease_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9647,TESS,./dataset/tess\OAF_disgust\OAF_lid_disgust.wav,OAF_lid_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9648,TESS,./dataset/tess\OAF_disgust\OAF_life_disgust.wav,OAF_life_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9649,TESS,./dataset/tess\OAF_disgust\OAF_limb_disgust.wav,OAF_limb_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9650,TESS,./dataset/tess\OAF_disgust\OAF_live_disgust.wav,OAF_live_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9651,TESS,./dataset/tess\OAF_disgust\OAF_loaf_disgust.wav,OAF_loaf_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9652,TESS,./dataset/tess\OAF_disgust\OAF_long_disgust.wav,OAF_long_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9653,TESS,./dataset/tess\OAF_disgust\OAF_lore_disgust.wav,OAF_lore_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9654,TESS,./dataset/tess\OAF_disgust\OAF_lose_disgust.wav,OAF_lose_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9655,TESS,./dataset/tess\OAF_disgust\OAF_lot_disgust.wav,OAF_lot_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9656,TESS,./dataset/tess\OAF_disgust\OAF_love_disgust.wav,OAF_love_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9657,TESS,./dataset/tess\OAF_disgust\OAF_luck_disgust.wav,OAF_luck_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9658,TESS,./dataset/tess\OAF_disgust\OAF_make_disgust.wav,OAF_make_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9659,TESS,./dataset/tess\OAF_disgust\OAF_match_disgust.wav,OAF_match_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9660,TESS,./dataset/tess\OAF_disgust\OAF_merge_disgust.wav,OAF_merge_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9661,TESS,./dataset/tess\OAF_disgust\OAF_mess_disgust.wav,OAF_mess_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9662,TESS,./dataset/tess\OAF_disgust\OAF_met_disgust.wav,OAF_met_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9663,TESS,./dataset/tess\OAF_disgust\OAF_mill_disgust.wav,OAF_mill_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9664,TESS,./dataset/tess\OAF_disgust\OAF_mob_disgust.wav,OAF_mob_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9665,TESS,./dataset/tess\OAF_disgust\OAF_mode_disgust.wav,OAF_mode_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9666,TESS,./dataset/tess\OAF_disgust\OAF_mood_disgust.wav,OAF_mood_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9667,TESS,./dataset/tess\OAF_disgust\OAF_moon_disgust.wav,OAF_moon_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9668,TESS,./dataset/tess\OAF_disgust\OAF_mop_disgust.wav,OAF_mop_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9669,TESS,./dataset/tess\OAF_disgust\OAF_mouse_disgust.wav,OAF_mouse_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9670,TESS,./dataset/tess\OAF_disgust\OAF_nag_disgust.wav,OAF_nag_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9671,TESS,./dataset/tess\OAF_disgust\OAF_name_disgust.wav,OAF_name_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9672,TESS,./dataset/tess\OAF_disgust\OAF_near_disgust.wav,OAF_near_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9673,TESS,./dataset/tess\OAF_disgust\OAF_neat_disgust.wav,OAF_neat_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9674,TESS,./dataset/tess\OAF_disgust\OAF_nice_disgust.wav,OAF_nice_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9675,TESS,./dataset/tess\OAF_disgust\OAF_note_disgust.wav,OAF_note_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9676,TESS,./dataset/tess\OAF_disgust\OAF_numb_disgust.wav,OAF_numb_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9677,TESS,./dataset/tess\OAF_disgust\OAF_pad_disgust.wav,OAF_pad_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9678,TESS,./dataset/tess\OAF_disgust\OAF_page_disgust.wav,OAF_page_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9679,TESS,./dataset/tess\OAF_disgust\OAF_pain_disgust.wav,OAF_pain_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9680,TESS,./dataset/tess\OAF_disgust\OAF_pass_disgust.wav,OAF_pass_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9681,TESS,./dataset/tess\OAF_disgust\OAF_pearl_disgust.wav,OAF_pearl_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9682,TESS,./dataset/tess\OAF_disgust\OAF_peg_disgust.wav,OAF_peg_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9683,TESS,./dataset/tess\OAF_disgust\OAF_perch_disgust.wav,OAF_perch_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9684,TESS,./dataset/tess\OAF_disgust\OAF_phone_disgust.wav,OAF_phone_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9685,TESS,./dataset/tess\OAF_disgust\OAF_pick_disgust.wav,OAF_pick_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9686,TESS,./dataset/tess\OAF_disgust\OAF_pike_disgust.wav,OAF_pike_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9687,TESS,./dataset/tess\OAF_disgust\OAF_pole_disgust.wav,OAF_pole_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9688,TESS,./dataset/tess\OAF_disgust\OAF_pool_disgust.wav,OAF_pool_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9689,TESS,./dataset/tess\OAF_disgust\OAF_puff_disgust.wav,OAF_puff_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9690,TESS,./dataset/tess\OAF_disgust\OAF_rag_disgust.wav,OAF_rag_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9691,TESS,./dataset/tess\OAF_disgust\OAF_raid_disgust.wav,OAF_raid_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9692,TESS,./dataset/tess\OAF_disgust\OAF_rain_disgust.wav,OAF_rain_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9693,TESS,./dataset/tess\OAF_disgust\OAF_raise_disgust.wav,OAF_raise_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9694,TESS,./dataset/tess\OAF_disgust\OAF_rat_disgust.wav,OAF_rat_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9695,TESS,./dataset/tess\OAF_disgust\OAF_reach_disgust.wav,OAF_reach_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9696,TESS,./dataset/tess\OAF_disgust\OAF_read_disgust.wav,OAF_read_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9697,TESS,./dataset/tess\OAF_disgust\OAF_red_disgust.wav,OAF_red_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9698,TESS,./dataset/tess\OAF_disgust\OAF_ring_disgust.wav,OAF_ring_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9699,TESS,./dataset/tess\OAF_disgust\OAF_ripe_disgust.wav,OAF_ripe_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9700,TESS,./dataset/tess\OAF_disgust\OAF_road_disgust.wav,OAF_road_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9701,TESS,./dataset/tess\OAF_disgust\OAF_room_disgust.wav,OAF_room_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9702,TESS,./dataset/tess\OAF_disgust\OAF_rose_disgust.wav,OAF_rose_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9703,TESS,./dataset/tess\OAF_disgust\OAF_rot_disgust.wav,OAF_rot_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9704,TESS,./dataset/tess\OAF_disgust\OAF_rough_disgust.wav,OAF_rough_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9705,TESS,./dataset/tess\OAF_disgust\OAF_rush_disgust.wav,OAF_rush_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9706,TESS,./dataset/tess\OAF_disgust\OAF_said_disgust.wav,OAF_said_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9707,TESS,./dataset/tess\OAF_disgust\OAF_sail_disgust.wav,OAF_sail_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9708,TESS,./dataset/tess\OAF_disgust\OAF_search_disgust.wav,OAF_search_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9709,TESS,./dataset/tess\OAF_disgust\OAF_seize_disgust.wav,OAF_seize_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9710,TESS,./dataset/tess\OAF_disgust\OAF_sell_disgust.wav,OAF_sell_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9711,TESS,./dataset/tess\OAF_disgust\OAF_shack_disgust.wav,OAF_shack_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9712,TESS,./dataset/tess\OAF_disgust\OAF_shall_disgust.wav,OAF_shall_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9713,TESS,./dataset/tess\OAF_disgust\OAF_shawl_disgust.wav,OAF_shawl_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9714,TESS,./dataset/tess\OAF_disgust\OAF_sheep_disgust.wav,OAF_sheep_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9715,TESS,./dataset/tess\OAF_disgust\OAF_shirt_disgust.wav,OAF_shirt_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9716,TESS,./dataset/tess\OAF_disgust\OAF_should_disgust.wav,OAF_should_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9717,TESS,./dataset/tess\OAF_disgust\OAF_shout_disgust.wav,OAF_shout_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9718,TESS,./dataset/tess\OAF_disgust\OAF_size_disgust.wav,OAF_size_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9719,TESS,./dataset/tess\OAF_disgust\OAF_soap_disgust.wav,OAF_soap_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9720,TESS,./dataset/tess\OAF_disgust\OAF_soup_disgust.wav,OAF_soup_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9721,TESS,./dataset/tess\OAF_disgust\OAF_sour_disgust.wav,OAF_sour_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9722,TESS,./dataset/tess\OAF_disgust\OAF_south_disgust.wav,OAF_south_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9723,TESS,./dataset/tess\OAF_disgust\OAF_sub_disgust.wav,OAF_sub_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9724,TESS,./dataset/tess\OAF_disgust\OAF_such_disgust.wav,OAF_such_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9725,TESS,./dataset/tess\OAF_disgust\OAF_sure_disgust.wav,OAF_sure_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9726,TESS,./dataset/tess\OAF_disgust\OAF_take_disgust.wav,OAF_take_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9727,TESS,./dataset/tess\OAF_disgust\OAF_talk_disgust.wav,OAF_talk_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9728,TESS,./dataset/tess\OAF_disgust\OAF_tape_disgust.wav,OAF_tape_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9729,TESS,./dataset/tess\OAF_disgust\OAF_team_disgust.wav,OAF_team_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9730,TESS,./dataset/tess\OAF_disgust\OAF_tell_disgust.wav,OAF_tell_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
9731,TESS,./dataset/tess\OAF_disgust\OAF_thin_disgust.wav,OAF_thin_disgust.wav,.wav,Tess_OAF,,Female,Unspecified,Disgust
